angular_speed,complime,signal
5.3714294,-0.12759109,-1.4917749
5.3714142,-0.3224923,-1.3364507
5.3714294,-0.84171569,-1.4329171
4.028595,-1.0281426,-1.3241793
5.3713989,-0.47063327,-1.5721792
4.028595,-0.774625,-1.2354218
4.0285645,0.17788459,-1.0786252
4.0285645,-0.19067875,-0.92217845
4.0285645,-1.1555725,-0.96404868
3.3571472,-0.62669289,-0.89750391
3.3571472,-0.85608387,-0.79492235
2.6856995,-1.6951027,-0.51764095
2.68573,-1.8734884,-0.58084476
2.0142822,-2.2629304,-0.34536606
2.0143127,-3.1634526,-0.30752581
1.3428345,-3.9059851,-0.27256498
1.342865,-4.3686872,-0.23255654
0.67141724,-4.4824028,-0.11868915
0.67144775,-4.7210097,-0.073927656
0.67141724,-5.0139151,-0.054123357
0,-5.2714581,0.019957073
0,-5.2528243,0.006109148
0,-5.3835063,0.11957488
0,-5.4411912,0.096848674
0,-5.6173267,0.20142499
0,-5.7086101,0.18037383
0,-5.9337907,0.26349378
0,-6.0372949,0.28357786
0,-6.1275659,0.33406946
0,-6.2129803,0.38359392
0,-6.2252307,0.43435881
0,-6.3381653,0.48679549
0,-6.3988051,0.54936767
-0.67141724,-6.4838076,0.73763198
0,-6.685617,0.66487861
0,-6.741816,0.70450675
0,-6.8666234,0.78083599
0,-6.9583378,0.86160153
0,-7.0647416,0.93869328
0,-7.1124954,1.0123187
0,-7.3193946,1.1078165
0,-7.3603973,1.0970684
0,-7.1263938,1.2918768
0,-7.5580101,1.3757734
0,-7.7090492,1.4372317
0,-7.7258096,1.5167209
0,-7.9652967,1.6547771
0,-7.9200153,1.739953
-0.67144775,-8.1432896,2.015568
-0.67141724,-8.4115953,2.1300635
0,-8.7202635,2.0579877
-1.342865,-8.9045486,2.4091878
-1.3428345,-9.1475515,2.4846344
-2.68573,-9.5130186,2.7881663
-2.6856995,-9.6412821,2.7759244
-2.68573,-9.9112997,2.8620033
-4.0285645,-10.092463,3.0751643
-4.028595,-10.079737,3.0852947
-4.0285645,-10.323866,3.1407497
-4.7000122,-10.156019,3.2675765
-4.6999817,-10.01082,3.3462832
-5.3714294,-10.490153,3.4498835
-6.0428467,-10.824595,3.597641
-6.0428772,-11.022159,3.5966611
-6.7142639,-11.450603,3.741365
-6.7142944,-11.039389,3.6359932
-7.3857117,-11.170435,3.8804193
-7.3857269,-10.10647,3.8106122
-8.0571289,-10.363612,4.0816703
-8.0571442,-10.468534,3.9923713
-8.7285767,-10.160865,4.1839871
-8.7285767,-9.7430506,4.0520763
-9.3999939,-10.232915,4.4958329
-9.3999939,-9.6219826,4.3888216
-10.071426,-11.25698,4.6667905
-10.071442,-10.290341,4.5375104
-10.742859,-11.150145,4.8801522
-12.085709,-10.806411,4.9535232
-11.414284,-12.453248,4.4576507
-12.757141,-10.665515,3.9271672
-12.085724,-9.4796696,4.0516362
-12.085709,-8.266345,4.2536807
-12.085716,-8.3436832,4.4606972
-12.757141,-8.6511793,4.5872855
-12.757145,-11.016504,4.4996076
-12.085712,-18.124079,4.6160231
-13.428572,-6.9298553,5.222527
-12.085715,-6.9976397,5.0049233
-12.757143,3.3346393,4.5896916
-12.757142,2.1772783,5.1387215
-13.42857,1.0588703,5.4597564
-13.428574,0.43803641,5.2333498
-13.42857,-4.0585432,5.4816537
-13.428574,-1.7096366,4.6444731
-13.428574,-3.2143416,4.7497411
-13.428574,-2.9030485,4.678813
-13.428566,-4.1021757,5.1424217
-12.757149,-5.5904851,4.7902622
-13.428566,-8.3227329,4.7450442
-13.428574,-8.064127,4.46421
-13.428574,-6.4804988,4.7042522
-13.428558,-5.3916726,4.7588878
-13.428589,-2.6578019,4.8561659
-13.428574,-2.9898064,4.9370289
-13.428574,-3.319452,4.595933
-13.428558,-8.8014593,4.5704446
-12.757156,-9.4801235,4.3177538
-13.428574,-8.4605227,4.3429203
-12.757111,-7.0274544,4.5346675
-12.757172,-7.8398499,4.7895532
-12.757141,-7.9180131,4.5427051
-12.757141,-7.2617121,4.8445144
-12.757141,-11.019466,4.727726
-12.757141,-16.61692,4.1705914
-12.757141,-15.914105,3.6251059
-12.085693,-16.925085,3.5317905
-11.414307,-17.827541,3.1311123
-11.414276,-17.515326,3.2553301
-10.071442,-17.273462,2.9915283
-10.071442,-17.206745,3.19098
-10.071411,-17.430721,3.1160736
-9.4000244,-16.453117,3.0256429
-8.7285767,-16.586832,2.8854573
-8.7285461,-15.777754,2.8499649
-8.0571289,-16.28393,2.6983624
-8.7285767,-16.451242,2.756707
-8.0571594,-15.755789,2.5943158
-7.3857117,-15.076817,2.5468326
-8.0571289,-14.250898,2.678257
-6.7142944,-13.660933,2.2363284
-6.7142944,-12.876814,2.2288785
-7.3856812,-12.511876,2.4142005
-6.714325,-11.774021,2.2341516
-6.0428772,-12.178109,2.1541946
-6.0428467,-12.560008,2.0185237
-6.0428467,-11.42163,1.9742857
-5.3713989,-10.739326,1.9301423
-5.3713989,-10.727424,1.8709413
-4.7000732,-10.772031,1.7847035
-4.7000122,-10.292994,1.6271408
-4.6999512,-9.2725496,1.6667567
-4.7000122,-8.9970922,1.7601423
-4.0285645,-9.3722734,1.5480744
-4.0285645,-8.8854761,1.3943305
-4.0285645,-8.7387447,1.3612099
-3.3571777,-8.124239,1.1803252
-3.3571777,-7.5615745,1.1593919
-3.3571167,-7.0971179,1.1318774
-3.3571167,-6.6215754,1.12389
-2.0143433,-5.9240007,0.85429668
-2.6856689,-5.5396705,0.89027208
-2.0142822,-5.2526236,0.73287249
-2.0142822,-4.8543639,0.7172541
-2.0142822,-4.403409,0.71479607
-1.3428955,-4.1529632,0.55003339
-0.67138672,-3.9421999,0.39308515
-0.67144775,-3.6447039,0.38499111
-0.67144775,-3.4386892,0.37582183
-0.67138672,-3.1514044,0.3499479
0,-2.9928131,0.19171378
0,-2.8685889,0.18108125
0,-2.6797125,0.1366045
0,-2.6278515,0.085109264
0,-2.5568833,0.022838615
0,-2.4633,-0.033149928
0,-2.3815734,-0.084873348
0,-2.1821871,-0.16032271
0,-2.1809371,-0.22705318
0,-2.1176546,-0.29267496
0,-2.0220599,-0.36719003
0,-1.8457052,-0.45688438
0,-1.7217331,-0.54122365
0.67138672,-1.7019633,-0.77067631
0,-1.5097148,-0.72164595
0.67144775,-1.3215451,-0.95680326
0.67144775,-1.3043985,-1.0810363
0.67138672,-0.25565964,-1.1339839
0.67150879,-0.29140517,-1.1279786
0.67138672,-0.17091079,-1.3771473
1.3428955,-0.064465895,-1.4974318
1.3428345,0.063491054,-1.6257173
1.3428345,0.32844949,-1.779514
1.3428345,0.32284719,-1.817348
2.68573,0.97231799,-2.2248502
2.68573,0.92703128,-2.220314
2.68573,0.88321346,-2.418463
4.0285034,0.20098424,-2.7578862
4.0286255,1.3309478,-2.8921249
4.0285645,0.48107094,-2.9843986
4.7000122,1.4086701,-3.2559118
4.7000122,1.7979476,-3.2333744
6.0428467,1.5261686,-3.7926207
6.0428467,0.53046185,-3.9649599
6.7142944,2.3393013,-4.0742478
8.0571289,1.1998421,-4.225287
8.0571899,1.1185752,-4.5827107
8.0570679,1.9315064,-4.8423605
9.4000244,1.5679592,-5.1905818
9.4000244,2.0543847,-4.9660482
10.742828,3.7282126,-5.4883003
10.742859,3.1856372,-5.3823318
12.085724,2.925281,-6.0389853
11.414276,3.3725412,-5.879446
12.757141,3.3307202,-6.0559368
13.428589,2.9547038,-6.698647
13.428558,7.5632529,-6.4214506
14.771423,7.5409813,-6.1985955
14.771454,4.7704301,-4.8910933
16.114288,4.264863,-5.2727647
14.771423,0.14979778,-5.0456724
14.771423,0.78536832,-5.0072255
14.771423,0.39304176,-4.9344053
14.771423,0.75850946,-4.8562455
14.100006,0.76430112,-4.4336782
14.100006,0.86825794,-4.3206992
13.428589,0.30474225,-3.8821259
14.099976,1.6552076,-4.0358367
12.757156,1.8885702,-3.4251399
13.428558,2.1691816,-3.3604703
12.757156,3.5173128,-3.3391006
11.414276,7.4974236,-2.8498745
12.085724,6.7439141,-2.7781808
10.742844,5.4521422,-2.4380531
10.742859,4.931839,-2.4183517
9.4000092,4.1632433,-1.9935275
9.3999939,4.7846208,-2.1546152
9.4000092,2.9044201,-2.0186882
8.0571442,2.0021362,-2.0233583
8.0571365,1.7894001,-2.0701697
7.3857117,1.8873689,-1.9519939
7.3857193,1.1786633,-1.9370023
6.7142792,1.2518169,-1.91232
6.7142868,0.55864394,-1.8973264
6.0428619,1.0069987,-1.8894207
6.0428543,0.94170326,-1.9317791
5.3714294,0.79942846,-1.7582357
6.0428543,0.63625383,-1.9088281
5.3714294,-0.11881792,-1.750219
4.7000008,-0.32987076,-1.9415613
5.3714333,-0.6004079,-2.4782059
5.3714256,-1.3630661,-2.5043159
4.0285721,0.38199273,-2.2312529
4.0285683,0.38489348,-1.9932004
4.0285721,0.12399774,-2.0392499
3.3571434,0.35230196,-1.9289663
3.3571434,0.49661803,-1.8616371
2.0142879,0.33180717,-1.5647097
2.0142841,0.14630443,-1.653249
1.3428574,0.19109362,-1.5612626
0.67142868,0.063191913,-1.587068
0.67142868,0.32797837,-1.7398299
0,0.41940752,-1.6052293
0,0.80434495,-1.7661982
0,1.2872313,-1.7978222
0,1.3572007,-1.7621247
0,1.6445314,-1.8569497
0,1.8860167,-1.8048251
0,1.8394908,-1.8069621
0,1.8980782,-1.8440813
0,2.2578764,-1.8771737
0,2.2434618,-1.8417265
0,2.2634649,-1.8452439
0,2.2928112,-1.8660716
0,2.3966165,-1.8628991
0,2.2709627,-1.8061786
0,2.1771016,-1.8113402
0,1.6655107,-1.8068994
0,1.5880721,-1.9293351
0,1.4891801,-1.9584674
0,1.4903083,-1.9951812
0,1.456468,-2.0023763
0,1.3940417,-2.0276318
0,1.4357377,-2.0388441
0,1.319167,-2.0440786
0,1.4070524,-2.0777493
0,1.4363501,-2.0825629
0,1.395938,-2.0704725
0,1.4963135,-2.1080437
0,1.2788671,-2.0677917
0,0.94826514,-2.1528218
0,1.1886785,-2.2100592
0,1.2182029,-2.1263702
0,1.0002494,-2.1348331
0,0.61047077,-2.1846657
0,0.6348967,-2.3153417
0,0.64025122,-2.2840123
0,0.55078644,-2.3178182
0,0.77568424,-2.355335
0,0.78227055,-2.3209939
0,0.93550736,-2.3655412
0,1.0991408,-2.3760307
0,1.2957857,-2.3831124
0,1.4619399,-2.415781
0,1.7473534,-2.3889573
0,1.8326416,-2.4001553
0,1.9241838,-2.3990791
0,1.841596,-2.3807366
0,1.9005529,-2.4325984
0,1.7792341,-2.4698331
0,1.9127207,-2.5028236
0,1.9619772,-2.5118303
0.67142868,2.0588067,-2.7109807
0.67142868,2.2495906,-2.6866813
0.67142677,2.450418,-2.6819329
1.3428593,2.3918593,-2.6877515
2.014286,2.2127504,-2.8190382
1.3428574,2.4757328,-2.6832488
2.6857128,2.4995184,-2.954716
1.3428583,2.6349232,-2.5364451
2.6857138,2.1903033,-2.8879693
2.6857138,1.6879357,-2.8990972
2.014286,1.2224013,-2.7680304
3.3571434,1.103839,-3.080652
2.685714,0.92591625,-3.0124471
2.6857142,1.3318188,-2.9464726
3.3571429,1.0440893,-3.0150516
3.3571429,0.85731602,-3.0435793
4.0285711,0.090785593,-3.2915039
4.0285711,0.64396799,-3.1283886
4.7000017,0.22086816,-3.361834
4.6999989,1.1867089,-3.2259278
4.0285721,0.59784913,-3.0643547
5.3714256,0.54388726,-3.3581746
4.7000008,0.59529775,-3.2591927
4.7000046,0.60266095,-3.0030816
5.3714256,-0.86291653,-3.2295275
5.3714294,1.5625904,-3.183198
5.3714294,1.2700244,-2.8795094
6.0428581,1.5734688,-3.1250753
6.0428543,2.4828892,-2.8448863
5.3714294,3.7932727,-2.6848967
6.0428543,3.7974572,-2.7150087
6.0428619,2.644532,-2.7404537
6.0428543,3.2572813,-2.7667167
6.0428619,2.1003244,-2.628866
6.7142792,1.8394343,-2.7546294
6.0428543,1.0442142,-2.5900774
6.7142944,-0.12999162,-2.7201297
6.7142868,-0.1166866,-2.7169344
6.7142868,-1.2068622,-2.7763684
6.7142792,-0.61419183,-2.5621424
6.7142944,-0.43429586,-2.4738064
6.7142792,0.043698642,-2.6083739
6.7142944,-0.46458691,-2.495265
6.7142792,-0.56189013,-2.5452094
7.3857117,-1.2664049,-2.6431036
6.7142944,-1.9962517,-2.5862992
6.7142639,-2.9713531,-2.6626713
6.7142944,-2.2662225,-2.6238408
7.3857269,-2.3049757,-2.776958
7.3857117,-1.5007281,-2.6513677
7.3857117,-1.4592363,-2.6288428
7.3857117,-1.787478,-2.5688467
7.3857117,-2.1046236,-2.7957036
7.3857117,-1.9610417,-2.7039735
8.0571594,-1.2596312,-2.8750291
7.3857117,-1.2865829,-2.6168008
7.3857269,-0.72285634,-2.5613015
8.0571289,-1.2202832,-2.6228049
6.7142944,-1.0603752,-2.3442631
8.0571289,-1.7414246,-2.5960534
6.7142639,-2.3262944,-2.3340521
8.0571594,-2.4655766,-2.6389413
6.7142639,-2.0248356,-2.3673201
7.3857422,-1.7057884,-2.5410862
7.3857117,-1.7197655,-2.4405913
6.7142944,-1.2282954,-2.4042904
6.7142639,-1.5467888,-2.3700144
7.3857422,-1.3208587,-2.5900874
6.7142944,-1.3159992,-2.3679891
6.7142639,-0.87221903,-2.3637502
6.7142639,-2.5166991,-2.1320045
6.0428772,-2.7557425,-2.1573484
6.7142944,-3.2423146,-2.352984
6.7142944,-3.2623296,-2.3887694
5.3714294,-3.2418811,-2.0995219
6.7142639,-4.310554,-2.4015203
5.3714294,-4.6817083,-2.1397829
6.0428772,-3.3966796,-2.3205042
6.0428467,-3.608345,-2.12198
5.3714294,-3.8653169,-2.0876601
6.0428467,-4.29216,-2.360498
5.3714294,-4.4522986,-2.2263634
5.37146,-4.925868,-2.1579161
4.6999817,-5.3450899,-2.0423312
5.3714294,-4.9430532,-2.3073487
5.3714294,-3.8396502,-2.3499668
5.3714294,-3.7591565,-2.3565631
5.3714294,-4.1366644,-2.2607565
5.3713989,-4.5301433,-2.3615341
5.3714294,-3.7575483,-2.4926155
4.7000122,-3.8465872,-2.1351271
5.37146,-2.9821951,-2.3950777
4.6999817,-3.6074696,-2.2135766
5.3714294,-4.1780982,-2.3847945
5.3714294,-4.4306159,-2.3116305
4.6999817,-3.7258089,-2.3553481
5.3714294,-3.8294451,-2.4079461
4.7000122,-4.2904453,-2.2996745
5.37146,-4.3986802,-2.4254651
5.3713989,-3.9563239,-2.5093846
4.7000122,-4.0721407,-2.3573751
4.7000122,-4.3798695,-2.3079429
5.3713989,-4.3278151,-2.3576288
4.7000122,-4.5701718,-2.2393076
4.7000122,-4.6912169,-2.2792511
5.3713989,-4.9337077,-2.355247
4.7000122,-5.1137319,-2.1180444
4.7000122,-4.932023,-2.2105365
4.6999512,-5.4135904,-2.124259
4.7000122,-5.770761,-2.079283
4.0285645,-5.9622083,-2.040417
4.0286255,-5.9153762,-2.0214121
4.0285645,-6.1436448,-2.0099142
4.0285645,-6.3878436,-2.0346789
4.0285645,-6.8857288,-2.0736504
4.0285645,-6.4755969,-2.1281204
4.0285645,-6.4811106,-2.1970804
4.0285645,-6.5577297,-2.172075
4.0286255,-6.9597645,-2.0839133
4.0285034,-6.8816152,-2.1491082
4.0286255,-7.2042069,-2.2190039
3.3571167,-7.0191202,-2.0516188
3.3571167,-7.2538857,-2.0609977
4.0286255,-7.404633,-2.2570193
4.0285645,-7.5136786,-2.2311523
3.3571777,-7.3545189,-2.1649017
4.0285034,-7.7491264,-2.3301153
3.3571167,-7.4682236,-2.2004881
4.0286255,-7.5027213,-2.3654826
4.0285645,-7.1801615,-2.3745873
4.7000122,-6.6307206,-2.5260513
4.0285645,-6.8362699,-2.3396575
4.7000122,-6.840672,-2.4609935
4.0285645,-6.3556581,-2.3428442
4.6999512,-6.4697599,-2.398798
4.7000122,-5.8853598,-2.3623555
4.0285645,-5.7789278,-2.2375455
4.7000122,-5.4709969,-2.2247229
4.7000122,-5.3919864,-2.2441034
4.0285645,-5.719398,-2.0068014
4.0285645,-5.6789937,-1.9613603
4.0286255,-5.6957603,-1.8296989
4.0285034,-5.843452,-1.7507559
4.0286255,-6.5683055,-1.7501813
4.0285645,-6.8203754,-1.7771657
3.3571167,-6.8166509,-1.6477716
3.3571777,-7.9712934,-1.6056426
3.3571167,-8.0870962,-1.5905871
3.3571167,-8.393075,-1.6562097
2.68573,-8.6907797,-1.5787084
3.3571777,-8.7590761,-1.7246121
3.3571167,-8.8569393,-1.7838849
2.68573,-8.9796686,-1.6495861
4.0285645,-8.9632702,-1.9303726
2.6856689,-9.1228447,-1.5974019
4.0286255,-8.7078686,-1.844913
3.3571167,-8.7659683,-1.678978
3.3571777,-8.5599279,-1.6294347
4.0285645,-9.1266212,-1.7239461
3.3571167,-9.1868696,-1.568326
3.3571777,-9.0578985,-1.5735246
3.3571167,-8.8779173,-1.5308751
3.3571167,-9.0564957,-1.4903712
2.68573,-9.4905787,-1.3697275
2.68573,-10.103464,-1.4128726
2.6856689,-10.053716,-1.3308784
2.685791,-10.053352,-1.3597552
2.6856689,-9.5058908,-1.3709066
2.0142822,-9.5210905,-1.0465615
2.0142822,-9.8168201,-1.1217599
2.68573,-9.748086,-1.2438306
1.3428955,-9.8787994,-0.8849287
2.0142822,-9.9248781,-1.0499009
2.0142212,-9.9379921,-0.97565764
1.3428955,-10.044667,-0.82041574
1.3428345,-10.31888,-0.77946466
0.67138672,-10.051681,-0.6480642
0.67150879,-10.379998,-0.57386142
1.3428345,-10.366212,-0.7077384
0.67144775,-10.574794,-0.52054071
0.67138672,-11.049259,-0.51852757
0,-11.128298,-0.44553494
0,-11.017256,-0.4398059
0,-11.109436,-0.36248851
0,-11.047588,-0.3546764
0,-11.274462,-0.29656804
0,-11.311501,-0.27642837
0,-11.567025,-0.22230117
0,-11.59923,-0.20614687
0,-11.830994,-0.16403808
0,-12.001434,-0.14529184
0,-12.171083,-0.11025682
0,-12.341121,-0.09172985
0,-12.574427,-0.070429884
0,-12.848602,-0.05910743
0,-13.081676,-0.045483463
0,-13.25348,-0.04456272
-0.67138672,-13.486292,0.10543042
0,-13.587732,-0.028934807
0,-13.702851,-0.026202813
0,-13.788053,-0.010294408
0,-13.787515,-0.002553374
0,-13.814587,0.00638397
0,-13.750989,0.025895014
0,-13.605706,0.04785721
0,-13.558578,0.072122097
0,-13.477848,0.10639574
0,-13.40739,0.14071134
0,-13.355829,0.17972092
0,-13.263696,0.22321123
0,-13.181104,0.27432048
0,-13.083068,0.32836246
0,-13.079269,0.38724637
0,-13.133883,0.44641402
0,-13.153832,0.51126158
0,-13.256233,0.57399648
0,-13.37203,0.64544874
0,-13.462504,0.71985537
0,-13.639935,0.79052895
-0.67144775,-13.886792,0.99254388
0,-14.145723,0.92140317
0,-14.445106,0.9808495
0,-14.784814,1.0252987
0,-15.024004,1.0888048
0,-15.358436,1.1177704
0,-15.340693,1.1589632
0,-15.744375,1.2633165
0,-15.86166,1.2845616
0,-16.055218,1.3635411
0,-16.203766,1.4179288
-0.67138672,-16.473421,1.5227036
-0.67144775,-16.298244,1.5092191
-0.67150879,-16.594055,1.6253704
-0.67138672,-16.590948,1.5713583
-1.3428345,-16.427868,1.7938997
-2.0142822,-16.773525,1.9898574
-2.0142822,-16.339462,1.9442104
-2.0142822,-16.40328,2.0813587
-2.0143433,-16.392088,2.0534406
-2.6856689,-16.345768,2.236285
-3.3571167,-16.221022,2.4378381
-3.3571777,-16.682613,2.517482
-4.0285645,-16.208067,2.5948784
-4.0285645,-16.988153,2.6468458
-4.0285645,-17.18091,2.5233724
-4.0285645,-17.606127,2.5101769
-4.0286255,-17.721928,2.372046
-4.0285645,-17.718031,2.5093646
-4.0285645,-17.764105,2.4777093
-4.0285645,-18.198767,2.5492754
-4.0285645,-17.940466,2.4693079
-4.7000122,-17.790901,2.6595826
-4.0285645,-17.740171,2.5487208
-4.7000122,-17.764486,2.6233165
-4.0285645,-17.020079,2.4493845
-4.7000122,-17.232542,2.7117567
-4.6999512,-16.976368,2.6142378
-5.37146,-17.164156,2.8235719
-4.6999512,-17.089092,2.6285067
-5.37146,-17.013607,2.7754946
-5.3713989,-17.566231,2.6894033
-5.37146,-18.171318,2.6690838
-5.37146,-17.814005,2.5329723
-5.3713989,-18.112038,2.5792928
-5.37146,-17.807262,2.5942008
-5.3713989,-17.380789,2.5850713
-5.37146,-17.58297,2.5059283
-4.6999512,-17.911026,2.3386953
-5.37146,-18.021648,2.3085918
-4.6999512,-18.023161,2.2864337
-4.7000122,-18.096947,2.2137389
-4.7000732,-17.635725,2.1303377
-4.6999512,-17.39613,2.2491555
-4.0285645,-16.937441,2.0006731
-4.7000122,-16.663378,2.1797945
-4.0285645,-16.732374,2.0405908
-4.0285645,-16.255623,2.0499365
-3.3571167,-16.486803,1.9367747
-4.0286255,-16.33979,2.1368105
-3.3571167,-16.893475,2.0892351
-3.3571167,-16.043064,1.9126244
-2.685791,-16.087019,1.8952922
-2.6856689,-15.915861,1.8869416
-2.68573,-16.316877,1.953498
-3.3571777,-15.736195,2.0434928
-2.6856689,-15.396981,2.008302
-3.3571167,-15.343877,2.1361198
-2.68573,-15.736452,2.0525682
-2.68573,-16.028788,2.0525699
-2.68573,-15.543831,2.0317469
-3.3571167,-16.344425,2.3343713
-3.3571777,-15.518219,2.1708193
-3.3571167,-15.682065,2.3428338
-3.3571167,-15.494497,2.2963531
-2.68573,-14.182314,2.1953168
-4.0285645,-14.535292,2.6533096
-3.3571777,-14.580883,2.4731708
-3.3571167,-14.349116,2.5244553
-4.0285645,-13.944744,2.690167
-4.0285645,-13.645337,2.7603011
-4.7000122,-14.340845,2.9929736
-4.7000122,-14.223516,3.0085852
-5.3713989,-14.697922,3.20385
-5.37146,-15.035211,3.0163453
-5.3713989,-15.286836,2.9616804
-6.7142944,-15.424138,3.3055451
-5.37146,-16.49276,2.9339561
-6.7142639,-15.180312,3.0151322
-6.7142944,-15.215612,3.1824656
-6.7142944,-14.809095,3.1902127
-6.7142639,-16.148907,3.1483347
-6.7142944,-15.978707,2.8701289
-6.7142944,-16.055344,2.8954463
-6.7142944,-16.494713,2.972244
-7.3857117,-16.8055,2.9311574
-6.7142944,-16.715557,2.8692119
-7.3856812,-17.017467,2.9736726
-7.3857422,-16.682875,2.9887564
-7.3856812,-16.423033,3.0883319
-6.714325,-17.42646,2.5950475
-7.3856812,-17.808172,2.6976092
-7.3857422,-17.449493,2.6448252
-6.7142639,-17.264889,2.6397173
-6.7142944,-18.738626,2.4183466
-6.0428467,-17.743738,2.3640137
-6.0428467,-17.383156,2.3331549
-6.714325,-18.03153,2.4696081
-5.3713989,-17.395071,2.0020263
-6.7142944,-17.435192,2.3888328
-5.37146,-17.563675,2.1348014
-5.3713989,-17.458122,2.0677173
-5.3714294,-16.33292,2.1419768
-5.3714294,-16.131855,2.208735
-5.3714294,-16.03274,2.2101076
-5.3714294,-15.796831,2.14674
-5.3714294,-15.330627,2.1454153
-5.3713989,-14.745533,2.1560202
-5.37146,-15.068129,2.1377392
-5.3714294,-13.752009,2.2747421
-5.3714294,-14.0619,2.2669821
-5.3714294,-13.410218,2.2729213
-5.3714294,-13.390977,2.221983
-6.0428467,-13.050464,2.3423653
-6.0428467,-12.625562,2.3152695
-5.3714294,-12.006212,2.144522
-6.7142944,-11.507656,2.5573285
-6.0428772,-11.427163,2.6236143
-6.7142639,-10.265432,2.9394267
-6.7142944,-12.066382,2.7468092
-7.3857117,-10.485385,2.6189239
-7.3857117,-9.8781509,2.8642795
-7.3857269,-9.9674616,2.7263768
-8.0571289,-21.604404,2.841861
-6.7142944,-25.593058,2.2212903
-8.0571289,-23.431995,2.0806184
-6.7142944,-23.403395,1.8295733
-6.7142792,-24.082796,1.5752888
-6.0428772,-22.227711,1.2045709
-5.3714142,-22.279213,1.1592438
-5.3714294,-21.57683,0.96032912
-4.6999969,-18.275606,0.74540013
-4.0285797,-19.034369,1.0128919
-4.0285797,-18.147648,0.94972491
-3.357132,-17.45986,0.83707267
-3.3571472,-17.293129,0.78860486
-2.6857147,-16.099333,0.55902719
-2.014267,-14.407232,0.58635688
-2.0142975,-14.456196,0.70209056
-2.0142822,-13.935767,0.60715437
-1.342865,-13.977961,0.53789157
-1.3428497,-13.389823,0.47479793
-0.6714325,-12.636649,0.36890253
-0.6714325,-12.200719,0.49640051
-0.6714325,-12.142731,0.59984607
0,-11.790477,0.42048585
0,-11.53742,0.46992695
-0.6714325,-11.420447,0.6368897
-0.67141724,-11.280493,0.63228667
0,-11.203844,0.54450297
0,-11.099985,0.53393185
0,-11.087263,0.5350278
0,-10.922147,0.54942983
0,-10.764695,0.54320526
0,-10.553064,0.54589528
0,-10.467257,0.53832215
0,-10.314837,0.53308386
0,-10.255445,0.55566579
0,-10.265614,0.5500136
0,-10.302598,0.56450903
0,-10.337397,0.56521404
0,-10.382986,0.55877119
0,-10.50865,0.54753602
0,-10.685999,0.52214837
0,-10.862434,0.50896657
0,-11.021243,0.46405616
0,-11.282722,0.40688562
0,-11.499264,0.35740373
0,-11.670785,0.27932918
0,-11.721574,0.21807797
0,-11.798304,0.13352169
0,-11.900786,0.046743967
0,-11.977423,-0.037661869
0,-12.025071,-0.14617491
0,-12.054548,-0.26451883
0,-11.989126,-0.3874391
0,-11.892762,-0.50316936
0,-11.706201,-0.62131971
0.67141724,-11.510403,-0.89614075
0,-11.282978,-0.89103818
0,-10.579316,-0.94814676
0,-10.670522,-0.9890157
0,-10.032668,-1.1839061
0,-9.7315865,-1.2343261
0,-9.2377291,-1.3589432
0,-8.6319799,-1.4521405
0.6714325,-7.4832416,-1.5822837
0,-6.5383806,-1.2605588
0.6714325,-6.6650119,-1.2798853
0.6714325,-6.6006932,-1.291903
1.3428497,-6.3894844,-1.5042599
1.342865,-6.8426952,-1.3957652
1.3428497,-6.9943986,-1.5283145
1.342865,-6.7878361,-1.6371087
2.6857147,-6.501369,-1.8619483
2.0142822,-6.9206405,-1.7674905
2.0142822,-6.1957526,-1.8704008
2.68573,-7.103857,-1.8446326
2.6856995,-7.0658293,-1.8967334
4.0285645,-6.6535463,-2.2779396
2.68573,-6.8653774,-1.928335
4.0285645,-6.3680158,-2.1509507
4.0285797,-6.2521787,-2.2019792
4.0285645,-6.1364932,-2.1462345
4.6999969,-6.2543573,-2.4381094
4.7000122,-6.0314579,-2.4197321
4.6999969,-6.1509929,-2.4170427
4.6999969,-5.4061546,-2.3568008
5.3714294,-6.5133066,-2.536191
5.3714142,-6.0989251,-2.6681983
5.3714447,-6.6574092,-2.5803962
5.3714294,-6.3474164,-2.6146121
6.0428619,-6.0727816,-2.6721292
5.3714142,-6.2096534,-2.8096797
4.7000122,-7.1190152,-2.8126407
4.6999969,-5.9356408,-3.0843148
4.6999969,-5.5967493,-2.8190992
4.0285797,-4.418529,-2.7416258
4.0285645,-4.2072034,-2.6671269
4.0285645,-5.1410041,-2.751024
4.0285645,-3.6886139,-2.8336072
4.028595,-4.6127195,-2.9608665
4.0285645,-3.742171,-2.9164364
4.0285645,-4.0199599,-2.940959
4.0285645,-4.3762703,-3.0327954
4.028595,-3.8915648,-3.0985086
4.6999817,-3.5019298,-3.1335528
4.7000122,-3.3929319,-3.2528739
5.3713989,-3.088685,-3.4139621
4.7000122,-3.7832606,-3.3498912
6.0428772,-4.2069473,-3.5648847
5.3714294,-5.1805215,-3.4492393
6.7142639,-5.6874709,-3.7768519
6.7142944,-5.2936645,-3.7097883
6.7142944,-3.9430547,-3.6908047
7.3857117,-5.9124455,-3.865526
8.0571289,-5.2006803,-4.1800227
8.7285767,-3.7828171,-4.0788288
8.7285767,-4.4815669,-3.6169355
10.071411,-5.3764591,-3.7174048
9.4000244,-5.7790327,-3.6057589
10.071411,-5.4874506,-3.7904489
10.071411,-5.3532729,-3.6482306
